/I_135/OUTA X,/I_135/OUTA Y,/I_270/OUTA X,/I_270/OUTA Y,/I_405/OUTA X,/I_405/OUTA Y,/I_540/OUTA X,/I_540/OUTA Y,/I_675/OUTA X,/I_675/OUTA Y,/I_1350/OUTA X,/I_1350/OUTA Y,/I_1215/OUTA X,/I_1215/OUTA Y,/I_1080/OUTA X,/I_1080/OUTA Y,/I_945/OUTA X,/I_945/OUTA Y,/I_810/OUTA X,/I_810/OUTA Y,/I_135/IN X,/I_135/IN Y
0.00062086746093751,-1.818497162618117e-11,0.00062086746093751,-4.669419081691116e-11,0.00062086746093751,-7.616761556031057e-11,0.00062086746093751,-1.017261490119795e-10,0.00062086746093751,-1.231783437084237e-10,0.00062086746093751,-1.890017789676511e-10,0.00062086746093751,-1.794681474510492e-10,0.00062086746093751,-1.68794364475149e-10,0.00062086746093751,-1.566425827071801e-10,0.00062086746093751,-1.4123705624884e-10,0.00062086746093751,4.834698437500402e-11
0.0006308674609375101,-1.849072617197505e-11,0.0006308674609375101,-4.736747147334938e-11,0.0006308674609375101,-7.714935162923384e-11,0.0006308674609375101,-1.029211904421583e-10,0.0006308674609375101,-1.245148380772426e-10,0.0006308674609375101,-1.905720301463414e-10,0.0006308674609375101,-1.810228151428508e-10,0.0006308674609375101,-1.703244189702522e-10,0.0006308674609375101,-1.58135608949297e-10,0.0006308674609375101,-1.42667604578044e-10,0.0006308674609375101,5.234698437500401e-11
0.0006408674609375101,-1.877392796098066e-11,0.0006408674609375101,-4.798928043724649e-11,0.0006408674609375101,-7.805384840276414e-11,0.0006408674609375101,-1.040200690857463e-10,0.0006408674609375101,-1.257419035668872e-10,0.0006408674609375101,-1.920071449189172e-10,0.0006408674609375101,-1.824446243705764e-10,0.0006408674609375101,-1.717247459197837e-10,0.0006408674609375101,-1.595031740897837e-10,0.0006408674609375101,-1.439793473459814e-10,0.0006408674609375101,5.634698437500399e-11
0.0006508674609375101,-1.903715733846432e-11,0.0006508674609375101,-4.856568560487947e-11,0.0006508674609375101,-7.889043419630434e-11,0.0006508674609375101,-1.050346238625316e-10,0.0006508674609375101,-1.268732116630914e-10,0.0006508674609375101,-1.933247427243404e-10,0.0006508674609375101,-1.837507930312898e-10,0.0006508674609375101,-1.730120440179864e-10,0.0006508674609375101,-1.607613054734628e-10,0.0006508674609375101,-1.451873093573252e-10,0.0006508674609375101,6.034698437500403e-11
0.0006608674609375102,-1.928260314259383e-11,0.0006608674609375102,-4.910181005301244e-11,0.0006608674609375102,-7.966695428110439e-11,0.0006608674609375102,-1.059747793300786e-10,0.0006608674609375102,-1.279201922851966e-10,0.0006608674609375102,-1.94539444476352e-10,0.0006608674609375102,-1.849556247708952e-10,0.0006608674609375102,-1.742002027504049e-10,0.0006608674609375102,-1.619233522788084e-10,0.0006608674609375102,-1.463040273781683e-10,0.0006608674609375102,6.434698437500407e-11
0.0006708674609375102,-1.951213172576518e-11,0.0006708674609375102,-4.960200513134995e-11,0.0006708674609375102,-8.039004836039651e-11,0.0006708674609375102,-1.068489098549561e-10,0.0006708674609375102,-1.28892470002614e-10,0.0006708674609375102,-1.956634732491689e-10,0.0006708674609375102,-1.860710897643471e-10,0.0006708674609375102,-1.753008588566271e-10,0.0006708674609375102,-1.63000512295571e-10,0.0006708674609375102,-1.473400351500532e-10,0.0006708674609375102,6.834698437500406e-11
0.0006808674609375102,-1.972734900717743e-11,0.0006808674609375102,-5.00699993669057e-11,0.0006808674609375102,-8.106538592258176e-11,0.0006808674609375102,-1.076641459527907e-10,0.0006808674609375102,-1.297982225118737e-10,0.0006808674609375102,-1.967071466503249e-10,0.0006808674609375102,-1.87107301626117e-10,0.0006808674609375102,-1.76323854491676e-10,0.0006808674609375102,-1.640022673956389e-10,0.0006808674609375102,-1.483042659368748e-10,0.0006808674609375102,7.234698437500409e-11
0.0006908674609375102,-1.992964574123815e-11,0.0006908674609375102,-5.050900870279954e-11,0.0006908674609375102,-8.169784122383727e-11,0.0006908674609375102,-1.084266020624139e-10,0.0006908674609375102,-1.30644447984998e-10,0.0006908674609375102,-1.976792413869329e-10,0.0006908674609375102,-1.880728709509453e-10,0.0006908674609375102,-1.772775771718836e-10,0.0006908674609375102,-1.649367067574227e-10,0.0006908674609375102,-1.492043516418603e-10,0.0006908674609375102,7.634698437500408e-11
0.0007008674609375103,-2.012023263046706e-11,0.0007008674609375103,-5.092182233382349e-11,0.0007008674609375103,-8.229162913356639e-11,0.0007008674609375103,-1.091415527619617e-10,0.0007008674609375103,-1.314371719896982e-10,0.0007008674609375103,-1.985872726446795e-10,0.0007008674609375103,-1.889751765527436e-10,0.0007008674609375103,-1.781692209241476e-10,0.0007008674609375103,-1.658107754352969e-10,0.0007008674609375103,-1.500468532782456e-10,0.0007008674609375103,8.034698437500412e-11
0.0007108674609375103,-2.030016879723812e-11,0.0007108674609375103,-5.131087188595187e-11,0.0007108674609375103,-8.285041397093253e-11,0.0007108674609375103,-1.098135734042953e-10,0.0007108674609375103,-1.321816121562852e-10,0.0007108674609375103,-1.99437714508986e-10,0.0007108674609375103,-1.898205797425431e-10,0.0007108674609375103,-1.790049928662569e-10,0.0007108674609375103,-1.666304712784548e-10,0.0007108674609375103,-1.508374439156873e-10,0.0007108674609375103,8.43469843750041e-11
0.0007208674609375103,-2.047038510354943e-11,0.0007208674609375103,-5.167828766546998e-11,0.0007208674609375103,-8.337739762476728e-11,0.0007208674609375103,-1.104466535647831e-10,0.0007208674609375103,-1.32882310666116e-10,0.0007208674609375103,-2.002361759369497e-10,0.0007208674609375103,-1.906145955683804e-10,0.0007208674609375103,-1.79790278509711e-10,0.0007208674609375103,-1.674010027248881e-10,0.0007208674609375103,-1.515810555381989e-10,0.0007208674609375103,8.834698437500414e-11
0.0007308674609375103,-2.063170330275582e-11,0.0007308674609375103,-5.20259446126291e-11,0.0007308674609375103,-8.387539125607395e-11,0.0007308674609375103,-1.110442890928175e-10,0.0007308674609375103,-1.335432414729421e-10,0.0007308674609375103,-2.00987542183153e-10,0.0007308674609375103,-1.913620305878538e-10,0.0007308674609375103,-1.805297748888426e-10,0.0007308674609375103,-1.681269160506171e-10,0.0007308674609375103,-1.522819976799035e-10,0.0007308674609375103,9.234698437500413e-11
0.0007408674609375104,-2.078485184266251e-11,0.0007408674609375104,-5.235550005189323e-11,0.0007408674609375104,-8.434687401826908e-11,0.0007408674609375104,-1.116095572676721e-10,0.0007408674609375104,-1.341678976727694e-10,0.0007408674609375104,-2.016960892809306e-10,0.0007408674609375104,-1.920670944941483e-10,0.0007408674609375104,-1.812275985530701e-10,0.0007408674609375104,-1.688121987028398e-10,0.0007408674609375104,-1.529440539101334e-10,0.0007408674609375104,9.634698437500417e-11
0.0007508674609375104,-2.093047897727758e-11,0.0007508674609375104,-5.266842490107977e-11,0.0007508674609375104,-8.47940414243518e-11,0.0007508674609375104,-1.121451785533445e-10,0.0007508674609375104,-1.347593631279058e-10,0.0007508674609375104,-2.023655773359022e-10,0.0007508674609375104,-1.927334911608012e-10,0.0007508674609375104,-1.818873737192059e-10,0.0007508674609375104,-1.694603637484285e-10,0.0007508674609375104,-1.535705607966469e-10,0.0007508674609375104,1.003469843750042e-10
0.0007608674609375104,-2.106916371217161e-11,0.0007608674609375104,-5.296602960909659e-11,0.0007608674609375104,-8.521884543877329e-11,0.0007608674609375104,-1.126535676517201e-10,0.0007608674609375104,-1.353203715780549e-10,0.0007608674609375104,-2.029993270882742e-10,0.0007608674609375104,-1.933644934144889e-10,0.0007608674609375104,-1.82512304748147e-10,0.0007608674609375104,-1.700745193703362e-10,0.0007608674609375104,-1.541644729705703e-10,0.0007608674609375104,1.043469843750041e-10
0.0007708674609375104,-2.120142498906776e-11,0.0007708674609375104,-5.324948586031424e-11,0.0007708674609375104,-8.562302791527998e-11,0.0007708674609375104,-1.131368759846098e-10,0.0007708674609375104,-1.358533557359344e-10,0.0007708674609375104,-2.0360028316042e-10,0.0007708674609375104,-1.939630048604906e-10,0.0007708674609375104,-1.831052361081911e-10,0.0007708674609375104,-1.706574264209974e-10,0.0007708674609375104,-1.547284170861024e-10,0.0007708674609375104,1.083469843750042e-10
0.0007808674609375105,-2.132772943455209e-11,0.0007808674609375105,-5.351984480499139e-11,0.0007808674609375105,-8.600814861882797e-11,0.0007808674609375105,-1.135970272238702e-10,0.0007808674609375105,-1.363604882752529e-10,0.0007808674609375105,-2.041710666056917e-10,0.0007808674609375105,-1.945316112773654e-10,0.0007808674609375105,-1.836687022717352e-10,0.0007808674609375105,-1.712115463561866e-10,0.0007808674609375105,-1.552647368065399e-10,0.0007808674609375105,1.123469843750042e-10
0.0007908674609375105,-2.144849792373186e-11,0.0007908674609375105,-5.377805246929229e-11,0.0007908674609375105,-8.637560883906176e-11,0.0007908674609375105,-1.140357471625501e-10,0.0007908674609375105,-1.368437162397296e-10,0.0007908674609375105,-2.047140188165437e-10,0.0007908674609375105,-1.950726235951395e-10,0.0007908674609375105,-1.842049694649477e-10,0.0007908674609375105,-1.717390813783989e-10,0.0007908674609375105,-1.557755305212255e-10,0.0007908674609375105,1.163469843750042e-10
0.0008008674609375105,-2.156411117033534e-11,0.0008008674609375105,-5.402496282749333e-11,0.0008008674609375105,-8.672667138495044e-11,0.0008008674609375105,-1.144545889632486e-10,0.0008008674609375105,-1.37304790083354e-10,0.0008008674609375105,-2.052312384152528e-10,0.0008008674609375105,-1.955881140242525e-10,0.0008008674609375105,-1.847160707942509e-10,0.0008008674609375105,-1.722420082319812e-10,0.0008008674609375105,-1.562626831360178e-10,0.0008008674609375105,1.203469843750042e-10
0.0008108674609375105,-2.167491450614819e-11,0.0008108674609375105,-5.426134895317175e-11,0.0008108674609375105,-8.706247759495633e-11,0.0008108674609375105,-1.148549545992187e-10,0.0008108674609375105,-1.377452882936867e-10,0.0008108674609375105,-2.057246124060694e-10,0.0008108674609375105,-1.960799465847951e-10,0.0008108674609375105,-1.852038359435346e-10,0.0008108674609375105,-1.727221068029888e-10,0.0008108674609375105,-1.567278929978217e-10,0.0008108674609375105,1.243469843750042e-10
0.0008208674609375106,-2.178122228108488e-11,0.0008208674609375106,-5.448791321388248e-11,0.0008208674609375106,-8.738406278940407e-11,0.0008208674609375106,-1.152381142304048e-10,0.0008208674609375106,-1.381666395647734e-10,0.0008208674609375106,-2.061958439350811e-10,0.0008208674609375106,-1.965498043498682e-10,0.0008208674609375106,-1.856699177222594e-10,0.0008208674609375106,-1.731809857293317e-10,0.0008208674609375106,-1.571726960658118e-10,0.0008208674609375106,1.283469843750042e-10
0.0008308674609375106,-2.188332292902806e-11,0.0008308674609375106,-5.47052987779948e-11,0.0008308674609375106,-8.769237341956258e-11,0.0008308674609375106,-1.156052274231537e-10,0.0008308674609375106,-1.385701468464745e-10,0.0008308674609375106,-2.066464815774096e-10,0.0008308674609375106,-1.969992183020366e-10,0.0008308674609375106,-1.861158203060916e-10,0.0008308674609375106,-1.736201097688862e-10,0.0008308674609375106,-1.575984919183614e-10,0.0008308674609375106,1.323469843750042e-10
0.0008408674609375106,-2.198147855865873e-11,0.0008408674609375106,-5.491408904093344e-11,0.0008408674609375106,-8.798826690175895e-11,0.0008408674609375106,-1.159573436702658e-10,0.0008408674609375106,-1.389569884861334e-10,0.0008408674609375106,-2.070779228562878e-10,0.0008408674609375106,-1.974295704870181e-10,0.0008408674609375106,-1.865429019914537e-10,0.0008408674609375106,-1.740408021585606e-10,0.0008408674609375106,-1.580065455325528e-10,0.0008408674609375106,1.363469843750042e-10
0.0008508674609375107,-2.207592848142786e-11,0.0008508674609375107,-5.511481594931546e-11,0.0008508674609375107,-8.827252409128859e-11,0.0008508674609375107,-1.162954177976778e-10,0.0008508674609375107,-1.393282357226393e-10,0.0008508674609375107,-2.0749143534326e-10,0.0008508674609375107,-1.978421148574963e-10,0.0008508674609375107,-1.869523956404121e-10,0.0008508674609375107,-1.744442644232991e-10,0.0008508674609375107,-1.583980061588771e-10,0.0008508674609375107,1.403469843750043e-10
0.0008608674609375107,-2.216689231593213e-11,0.0008608674609375107,-5.530796691377137e-11,0.0008608674609375107,-8.854585953310207e-11,0.0008608674609375107,-1.166203226430897e-10,0.0008608674609375107,-1.396848670292887e-10,0.0008608674609375107,-2.07888174165148e-10,0.0008608674609375107,-1.982379945067742e-10,0.0008608674609375107,-1.873454255344089e-10,0.0008608674609375107,-1.748315927212238e-10,0.0008608674609375107,-1.58773922838481e-10,0.0008608674609375107,1.443469843750043e-10
0.0008708674609375107,-2.225457206775041e-11,0.0008708674609375107,-5.549398954886215e-11,0.0008708674609375107,-8.880892860231929e-11,0.0008708674609375107,-1.169328579764132e-10,0.0008708674609375107,-1.40027778277731e-10,0.0008708674609375107,-2.082691946021316e-10,0.0008708674609375107,-1.986182540470881e-10,0.0008708674609375107,-1.877230194542757e-10,0.0008708674609375107,-1.752037895247876e-10,0.0008708674609375107,-1.591352554529495e-10,0.0008708674609375107,1.483469843750043e-10
0.0008808674609375107,-2.233915387996969e-11,0.0008808674609375107,-5.567329570400315e-11,0.0008808674609375107,-8.906233358534376e-11,0.0008808674609375107,-1.172337580881546e-10,0.0008808674609375107,-1.403577913861748e-10,0.0008808674609375107,-2.086354627731876e-10,0.0008808674609375107,-1.989838501176603e-10,0.0008808674609375107,-1.880861189428445e-10,0.0008808674609375107,-1.755617735428792e-10,0.0008808674609375107,-1.594828841182722e-10,0.0008808674609375107,1.523469843750043e-10
0.0008908674609375108,-2.24208095913551e-11,0.0008908674609375108,-5.584626503654021e-11,0.0008908674609375108,-8.930662905013083e-11,0.0008908674609375108,-1.175236984762763e-10,0.0008908674609375108,-1.406756619288276e-10,0.0008908674609375108,-2.089878650042481e-10,0.0008908674609375108,-1.993356606010532e-10,0.0008908674609375108,-1.884355883091332e-10,0.0008908674609375108,-1.759063884337473e-10,0.0008908674609375108,-1.598176174416143e-10,0.0008908674609375108,1.563469843750043e-10
0.0009008674609375108,-2.249969811451229e-11,0.0009008674609375108,-5.601324816440632e-11,0.0009008674609375108,-8.9542326574511e-11,0.0009008674609375108,-1.178033017275307e-10,0.0009008674609375108,-1.40982085820031e-10,0.0009008674609375108,-2.093272160378955e-10,0.0009008674609375108,-1.996744927023275e-10,0.0009008674609375108,-1.88772222524784e-10,0.0009008674609375108,-1.762384104501485e-10,0.0009008674609375108,-1.601401997689013e-10,0.0009008674609375108,1.603469843750043e-10
0.0009108674609375108,-2.257596665716327e-11,0.0009108674609375108,-5.617456944704986e-11,0.0009108674609375108,-8.976989891458455e-11,0.0009108674609375108,-1.180731426966168e-10,0.0009108674609375108,-1.412777051979639e-10,0.0009108674609375108,-2.096542662378404e-10,0.0009108674609375108,-2.000010900424017e-10,0.0009108674609375108,-1.890967541609452e-10,0.0009108674609375108,-1.7655855515747e-10,0.0009108674609375108,-1.604513175593638e-10,0.0009108674609375108,1.643469843750043e-10
0.0009208674609375108,-2.264975180401929e-11,0.0009208674609375108,-5.633052945069757e-11,0.0009208674609375108,-8.998978369189569e-11,0.0009208674609375108,-1.183337530817062e-10,0.0009208674609375108,-1.415631136152994e-10,0.0009208674609375108,-2.099697079322592e-10,0.0009208674609375108,-2.003161389042571e-10,0.0009208674609375108,-1.894098594986879e-10,0.0009208674609375108,-1.768674833549791e-10,0.0009208674609375108,-1.607516050059454e-10,0.0009208674609375108,1.683469843750043e-10
0.0009308674609375109,-2.272118047856029e-11,0.0009308674609375109,-5.648140713539358e-11,0.0009308674609375109,-9.020238666221208e-11,0.0009308674609375109,-1.185856254767417e-10,0.0009308674609375109,-1.418388606346238e-10,0.0009308674609375109,-2.102741810121389e-10,0.0009308674609375109,-2.006202737495055e-10,0.0009308674609375109,-1.897121639271599e-10,0.0009308674609375109,-1.771658063091109e-10,0.0009308674609375109,-1.610416490064195e-10,0.0009308674609375109,1.723469843750043e-10
0.0009408674609375109,-2.279037080186009e-11,0.0009408674609375109,-5.662746180287082e-11,0.0009408674609375109,-9.040808462133758e-11,0.0009408674609375109,-1.188292169693685e-10,0.0009408674609375109,-1.421054559037501e-10,0.0009408674609375109,-2.105682778873267e-10,0.0009408674609375109,-2.009140821023148e-10,0.0009408674609375109,-1.900042467254835e-10,0.0009408674609375109,-1.774540903907087e-10,0.0009408674609375109,-1.613219935706083e-10,0.0009408674609375109,1.763469843750044e-10
0.0009508674609375109,-2.285743285921743e-11,0.0009508674609375109,-5.67689348340538e-11,0.0009508674609375109,-9.060722799463753e-11,0.0009508674609375109,-1.190649523447434e-10,0.0009508674609375109,-1.423633727824218e-10,0.0009508674609375109,-2.108525478850196e-10,0.0009508674609375109,-2.011981088855158e-10,0.0009508674609375109,-1.902866453089059e-10,0.0009508674609375109,-1.77732861195588e-10,0.0009508674609375109,-1.615931437381214e-10,0.0009508674609375109,1.803469843750043e-10
0.0009608674609375109,-2.29224693870335e-11,0.0009608674609375109,-5.690605124280821e-11,0.0009608674609375109,-9.080014314946515e-11,0.0009608674609375109,-1.192932269432258e-10,0.0009608674609375109,-1.426130515742072e-10,0.0009608674609375109,-2.111275011621106e-10,0.0009608674609375109,-2.01472860278851e-10,0.0009608674609375109,-1.905598590091861e-10,0.0009608674609375109,-1.780026072133935e-10,0.0009608674609375109,-1.61855569069217e-10,0.0009608674609375109,1.843469843750044e-10
0.000970867460937511,-2.298557638959748e-11,0.000970867460937511,-5.70390210687807e-11,0.000970867460937511,-9.098713446562772e-11,0.000970867460937511,-1.19514409216723e-10,0.000970867460937511,-1.42854902416304e-10,0.000970867460937511,-2.113936121943292e-10,0.000970867460937511,-2.017388071611772e-10,0.000970867460937511,-1.908243524476126e-10,0.000970867460937511,-1.782637831027775e-10,0.000970867460937511,-1.621097067625581e-10,0.000970867460937511,1.883469843750044e-10
0.0009808674609375109,-2.304684369312553e-11,0.0009808674609375109,-5.716804062845334e-11,0.0009808674609375109,-9.116848619286367e-11,0.0009808674609375109,-1.197288430195569e-10,0.0009808674609375109,-1.430893078664642e-10,0.0009808674609375109,-2.116513228949633e-10,0.0009808674609375109,-2.019963881876372e-10,0.0009808674609375109,-1.910805585520286e-10,0.0009808674609375109,-1.785168126221473e-10,0.0009808674609375109,-1.623559644458484e-10,0.0009808674609375109,1.923469843750044e-10
0.0009908674609375109,-2.310635544638375e-11,0.0009908674609375109,-5.729329364054602e-11,0.0009908674609375109,-9.134446412022544e-11,0.0009908674609375109,-1.199368496662381e-10,0.0009908674609375109,-1.433166252255255e-10,0.0009908674609375109,-2.119010454082487e-10,0.0009908674609375109,-2.022460125465866e-10,0.0009908674609375109,-1.913288812604495e-10,0.0009908674609375109,-1.787620912571022e-10,0.0009908674609375109,-1.625947226791791e-10,0.0009908674609375109,1.963469843750044e-10
0.001,-2.315923799793116e-11,0.001,-5.740453693560063e-11,0.001,-9.150069310055239e-11,0.001,-1.201214527011154e-10,0.001,-1.435183148854224e-10,0.001,-2.121224533322309e-10,0.001,-2.024673561062287e-10,0.001,-1.915490960166458e-10,0.001,-1.789796351365769e-10,0.001,-1.628065197153612e-10,0.001,2e-10
