/I_135/OUTA X,/I_135/OUTA Y,/I_270/OUTA X,/I_270/OUTA Y,/I_405/OUTA X,/I_405/OUTA Y,/I_540/OUTA X,/I_540/OUTA Y,/I_675/OUTA X,/I_675/OUTA Y,/I_810/OUTA X,/I_810/OUTA Y,/I_945/OUTA X,/I_945/OUTA Y,/I_1080/OUTA X,/I_1080/OUTA Y,/I_1215/OUTA X,/I_1215/OUTA Y,/I_1350/OUTA X,/I_1350/OUTA Y,/I_135/IN X,/I_135/IN Y
0.000504652327062265,7.145793021666552e-11,0.000504652327062265,5.630196497498672e-11,0.000504652327062265,6.270298544204546e-11,0.000504652327062265,7.206730618946639e-11,0.000504652327062265,8.349054499864969e-11,0.000504652327062265,9.397686810969433e-11,0.000504652327062265,1.035752877342506e-10,0.000504652327062265,1.124013877338049e-10,0.000504652327062265,1.204944393733038e-10,0.000504652327062265,1.279537393417785e-10,0.000504652327062265,1.860930824906009e-12
0.0005105322059593541,7.330101169300767e-11,0.0005105322059593541,5.782204029591011e-11,0.0005105322059593541,6.434776781554077e-11,0.0005105322059593541,7.388552971204823e-11,0.0005105322059593541,8.549624108389112e-11,0.0005105322059593541,9.613050044168298e-11,0.0005105322059593541,1.058443914428164e-10,0.0005105322059593541,1.147599488631479e-10,0.0005105322059593541,1.22920386602455e-10,0.0005105322059593541,1.304291437890724e-10,0.0005105322059593541,4.212882383741624e-12
0.0005171248585906715,7.549972389732725e-11,0.0005171248585906715,5.964251524053825e-11,0.0005171248585906715,6.631576856814122e-11,0.0005171248585906715,7.60577566416321e-11,0.0005171248585906715,8.788632663090703e-11,0.0005171248585906715,9.869179248528639e-11,0.0005171248585906715,1.085381940784674e-10,0.0005171248585906715,1.175546617680271e-10,0.0005171248585906715,1.257906165026359e-10,0.0005171248585906715,1.333542526700613e-10,0.0005171248585906715,6.849943436268607e-12
0.0005233152859437412,7.758925925114008e-11,0.0005233152859437412,6.137973773815398e-11,0.0005233152859437412,6.819194941020685e-11,0.0005233152859437412,7.812532974078101e-11,0.0005233152859437412,9.015513505868746e-11,0.0005233152859437412,1.011180448997132e-10,0.0005233152859437412,1.110851769293817e-10,0.0005233152859437412,1.201918161779194e-10,0.0005233152859437412,1.284947619767084e-10,0.0005233152859437412,1.361065420775421e-10,0.0005233152859437412,9.326114377496488e-12
0.0005294395279311888,7.959603860063129e-11,0.0005294395279311888,6.305442154971522e-11,0.0005294395279311888,6.999859174496027e-11,0.0005294395279311888,8.011282274433711e-11,0.0005294395279311888,9.233041293852788e-11,0.0005294395279311888,1.034393012938326e-10,0.0005294395279311888,1.135172206738291e-10,0.0005294395279311888,1.227051072227959e-10,0.0005294395279311888,1.310677459977337e-10,0.0005294395279311888,1.387217272579399e-10,0.0005294395279311888,1.177581117247551e-11
0.0005348992070002307,8.129512919581213e-11,0.0005348992070002307,6.447696911864864e-11,0.0005348992070002307,7.153140801794806e-11,0.0005348992070002307,8.179606977799898e-11,0.0005348992070002307,9.416831041698417e-11,0.0005348992070002307,1.053964490705379e-10,0.0005348992070002307,1.155638956076068e-10,0.0005348992070002307,1.248163811810348e-10,0.0005348992070002307,1.332257818751585e-10,0.0005348992070002307,1.409121058661062e-10,0.0005348992070002307,1.395968280009229e-11
0.0005399944139230789,8.279105727165198e-11,0.0005399944139230789,6.573289117226588e-11,0.0005399944139230789,7.288311059206963e-11,0.0005399944139230789,8.327791226539669e-11,0.0005399944139230789,9.578292236323505e-11,0.0005399944139230789,1.071125514667559e-10,0.0005399944139230789,1.173554101609979e-10,0.0005399944139230789,1.266615484860422e-10,0.0005399944139230789,1.351091414637715e-10,0.0005399944139230789,1.428212195727736e-10,0.0005399944139230789,1.599776556923154e-11
0.0005450682766212827,8.419401787975765e-11,0.0005450682766212827,6.691373366892223e-11,0.0005450682766212827,7.415256949510354e-11,0.0005450682766212827,8.466733103833783e-11,0.0005450682766212827,9.729392594853737e-11,0.0005450682766212827,1.087156752367168e-10,0.0005450682766212827,1.190262931869527e-10,0.0005450682766212827,1.283800065183582e-10,0.0005450682766212827,1.368608562920059e-10,0.0005450682766212827,1.445947307481932e-10,0.0005450682766212827,1.802731064851309e-11
0.0005502376766714078,8.553928383878813e-11,0.0005502376766714078,6.804874964425048e-11,0.0005502376766714078,7.537141885090738e-11,0.0005502376766714078,8.599926109453436e-11,0.0005502376766714078,9.873976419952636e-11,0.0005502376766714078,1.102470538065101e-10,0.0005502376766714078,1.206199546277525e-10,0.0005502376766714078,1.300168224770414e-10,0.0005502376766714078,1.385272593624236e-10,0.0005502376766714078,1.462799168771391e-10,0.0005502376766714078,2.009507066856312e-11
0.0005555974244400016,8.685146690504215e-11,0.0005555974244400016,6.915845840433806e-11,0.0005555974244400016,7.656181585875868e-11,0.0005555974244400016,8.729811498108515e-11,0.0005555974244400016,1.001472078413393e-10,0.0005555974244400016,1.117353225060655e-10,0.0005555974244400016,1.221664700718036e-10,0.0005555974244400016,1.31603147190414e-10,0.0005555974244400016,1.401403171776461e-10,0.0005555974244400016,1.479093471095563e-10,0.0005555974244400016,2.223896977600063e-11
0.0005612372783220637,8.814939641926394e-11,0.0005612372783220637,7.025866594860563e-11,0.0005612372783220637,7.774078097729219e-11,0.0005612372783220637,8.858257056042672e-11,0.0005612372783220637,1.015366398626054e-10,0.0005612372783220637,1.132021914635319e-10,0.0005612372783220637,1.236885570703847e-10,0.0005612372783220637,1.331624325665525e-10,0.0005612372783220637,1.41724025942848e-10,0.0005612372783220637,1.495074071284543e-10,0.0005612372783220637,2.449491132882545e-11
0.0005672136906995463,8.944068446824679e-11,0.0005672136906995463,7.135578376317669e-11,0.0005672136906995463,7.891521169791147e-11,0.0005672136906995463,8.986018933296239e-11,0.0005672136906995463,1.029163074980938e-10,0.0005672136906995463,1.146564484463493e-10,0.0005672136906995463,1.251954202713058e-10,0.0005672136906995463,1.347041922748073e-10,0.0005672136906995463,1.432881350982062e-10,0.0005672136906995463,1.510840216292193e-10,0.0005672136906995463,2.68854762798185e-11
0.0005735695881717595,9.072819222675238e-11,0.0005735695881717595,7.245223215252995e-11,0.0005735695881717595,8.008770973288465e-11,0.0005735695881717595,9.113382361554445e-11,0.0005735695881717595,1.042893283734757e-10,0.0005735695881717595,1.161014301160557e-10,0.0005735695881717595,1.266905740103663e-10,0.0005735695881717595,1.362320799196359e-10,0.0005735695881717595,1.44836412497874e-10,0.0005735695881717595,1.526430510711658e-10,0.0005735695881717595,2.94278352687038e-11
0.0005803474639285646,9.201356188922613e-11,0.0005803474639285646,7.354941218054402e-11,0.0005803474639285646,8.125977718763343e-11,0.0005803474639285646,9.240511650887305e-11,0.0005803474639285646,1.05657493475883e-10,0.0005803474639285646,1.175390638273401e-10,0.0005803474639285646,1.281760569422686e-10,0.0005803474639285646,1.377482251494461e-10,0.0005803474639285646,1.463710662513391e-10,0.0005803474639285646,1.541867705544037e-10,0.0005803474639285646,3.213898557142578e-11
0.0005875892304264344,9.329739662239869e-11,0.0005875892304264344,7.464784783327171e-11,0.0005875892304264344,8.24319747061778e-11,0.0005875892304264344,9.367468290866607e-11,0.0005875892304264344,1.070214800195804e-10,0.0005875892304264344,1.189700953465594e-10,0.0005875892304264344,1.296526779832061e-10,0.0005875892304264344,1.392534940826354e-10,0.0005875892304264344,1.478930174396061e-10,0.0005875892304264344,1.557161529177202e-10,0.0005875892304264344,3.503569217057375e-11
0.000595337359970544,9.457962603990456e-11,0.000595337359970544,7.57474893835754e-11,0.000595337359970544,8.360424978951188e-11,0.000595337359970544,9.49424720940064e-11,0.000595337359970544,1.083812502115731e-10,0.000595337359970544,1.203945149333161e-10,0.000595337359970544,1.311204637897869e-10,0.000595337359970544,1.407479524952914e-10,0.000595337359970544,1.494023750699489e-10,0.000595337359970544,1.572313521531933e-10,0.000595337359970544,3.813494398821757e-11
0.0006036364960909614,9.585985014499725e-11,0.0006036364960909614,7.684800245374338e-11,0.0006036364960909614,8.477624748590332e-11,0.0006036364960909614,9.620810772533025e-11,0.0006036364960909614,1.097364186032132e-10,0.0006036364960909614,1.218119494909558e-10,0.0006036364960909614,1.325790672157186e-10,0.0006036364960909614,1.422312857231935e-10,0.0006036364960909614,1.50898863832725e-10,0.0006036364960909614,1.587321361698476e-10,0.0006036364960909614,4.145459843638456e-11
0.0006125337984727379,9.713740685275019e-11,0.0006125337984727379,7.794882285072272e-11,0.0006125337984727379,8.594737009172743e-11,0.0006125337984727379,9.74709542799486e-11,0.0006125337984727379,1.110863256293846e-10,0.0006125337984727379,1.232217421347643e-10,0.0006125337984727379,1.34027851361278e-10,0.0006125337984727379,1.437028862027669e-10,0.0006125337984727379,1.523819141910118e-10,0.0006125337984727379,1.602179786997846e-10,0.0006125337984727379,4.501351938909514e-11
0.0006220792743318241,9.841142970018882e-11,0.0006220792743318241,7.904920373427281e-11,0.0006220792743318241,8.711682834546554e-11,0.0006220792743318241,9.873017389199845e-11,0.0006220792743318241,1.124301004619091e-10,0.0006220792743318241,1.246230196527765e-10,0.0006220792743318241,1.35465960567274e-10,0.0006220792743318241,1.451619270622649e-10,0.0006220792743318241,1.538507379027485e-10,0.0006220792743318241,1.616881361754994e-10,0.0006220792743318241,4.883170973272964e-11
0.0006320792743318241,9.965138882889251e-11,0.0006320792743318241,8.012267884046408e-11,0.0006320792743318241,8.825654313350054e-11,0.0006320792743318241,9.995561175007638e-11,0.0006320792743318241,1.137356701311652e-10,0.0006320792743318241,1.259824482315977e-10,0.0006320792743318241,1.368592946110097e-10,0.0006320792743318241,1.465739146871961e-10,0.0006320792743318241,1.552707098181151e-10,0.0006320792743318241,1.631080474109776e-10,0.0006320792743318241,5.283170973272963e-11
0.0006420792743318241,1.008056193553546e-10,0.0006420792743318241,8.112417950579984e-11,0.0006420792743318241,8.931882273577802e-11,0.0006420792743318241,1.010962350729751e-10,0.0006420792743318241,1.149489751709241e-10,0.0006420792743318241,1.272440376013546e-10,0.0006420792743318241,1.381507458477677e-10,0.0006420792743318241,1.478812300397021e-10,0.0006420792743318241,1.565841206420186e-10,0.0006420792743318241,1.644202237540473e-10,0.0006420792743318241,5.683170973272966e-11
0.0006520792743318241,1.018837892890717e-10,0.0006520792743318241,8.206165111955389e-11,0.0006520792743318241,9.031229952764404e-11,0.0006520792743318241,1.021616289126307e-10,0.0006520792743318241,1.160806038326872e-10,0.0006520792743318241,1.284191710539189e-10,0.0006520792743318241,1.393523117343751e-10,0.0006520792743318241,1.490963276694697e-10,0.0006520792743318241,1.57803769251086e-10,0.0006520792743318241,1.656377156340269e-10,0.0006520792743318241,6.083170973272965e-11
0.0006620792743318242,1.02894077192665e-10,0.0006620792743318242,8.294183364231918e-11,0.0006620792743318242,9.1244286558208e-11,0.0006620792743318242,1.031598981601268e-10,0.0006620792743318242,1.171394899961426e-10,0.0006620792743318242,1.295174341018008e-10,0.0006620792743318242,1.404740768701897e-10,0.0006620792743318242,1.502296600077489e-10,0.0006620792743318242,1.589403815555545e-10,0.0006620792743318242,1.667714452733206e-10,0.0006620792743318242,6.483170973272969e-11
0.0006720792743318242,1.038434459859168e-10,0.0006720792743318242,8.377047938580183e-11,0.0006720792743318242,9.212101714589371e-11,0.0006720792743318242,1.040979385460506e-10,0.0006720792743318242,1.181332198317266e-10,0.0006720792743318242,1.305469510170449e-10,0.0006720792743318242,1.41524574135526e-10,0.0006720792743318242,1.51290058491522e-10,0.0006720792743318242,1.600030078405208e-10,0.0006720792743318242,1.678306169789548e-10,0.0006720792743318242,6.883170973272967e-11
0.0006820792743318242,1.047378822274949e-10,0.0006820792743318242,8.455254797058296e-11,0.0006820792743318242,9.294785893954694e-11,0.0006820792743318242,1.049816757019898e-10,0.0006820792743318242,1.190683017741641e-10,0.0006820792743318242,1.315146792713169e-10,0.0006820792743318242,1.425110991318849e-10,0.0006820792743318242,1.522850634400608e-10,0.0006820792743318242,1.609993653257588e-10,0.0006820792743318242,1.688230699885522e-10,0.0006820792743318242,7.283170973272971e-11
0.0006920792743318243,1.055825710558442e-10,0.0006920792743318243,8.529234615389408e-11,0.0006920792743318243,9.372946765258613e-11,0.0006920792743318243,1.05816242106986e-10,0.0006920792743318243,1.199503613851513e-10,0.0006920792743318243,1.324266223707196e-10,0.0006920792743318243,1.43439937653075e-10,0.0006920792743318243,1.532211629546406e-10,0.0006920792743318243,1.619360863571729e-10,0.0006920792743318243,1.697555341389679e-10,0.0006920792743318243,7.68317097327297e-11
0.0007020792743318243,1.063820312805655e-10,0.0007020792743318243,8.599363477366771e-11,0.0007020792743318243,9.446990448209772e-11,0.0007020792743318243,1.06606109072632e-10,0.0007020792743318243,1.207842898594069e-10,0.0007020792743318243,1.332879918574087e-10,0.0007020792743318243,1.44316538616518e-10,0.0007020792743318243,1.541039744028666e-10,0.0007020792743318243,1.628189067665962e-10,0.0007020792743318243,1.706338236289938e-10,0.0007020792743318243,8.083170973272968e-11
0.0007120792743318243,1.071402205866603e-10,0.0007120792743318243,8.665971493413974e-11,0.0007120792743318243,9.517273055703302e-11,0.0007120792743318243,1.073551917696515e-10,0.0007120792743318243,1.215743629237458e-10,0.0007120792743318243,1.341033367084867e-10,0.0007120792743318243,1.451456519028258e-10,0.0007120792743318243,1.549383888426614e-10,0.0007120792743318243,1.636528155079965e-10,0.0007120792743318243,1.714629907302159e-10,0.0007120792743318243,8.483170973272972e-11
0.0007220792743318243,1.078606171580137e-10,0.0007220792743318243,8.729349380781568e-11,0.0007220792743318243,9.584107915793151e-11,0.0007220792743318243,1.080669304702169e-10,0.0007220792743318243,1.223243320340463e-10,0.0007220792743318243,1.34876642693497e-10,0.0007220792743318243,1.459314342816122e-10,0.0007220792743318243,1.557286820684965e-10,0.0007220792743318243,1.644421697666061e-10,0.0007220792743318243,1.722474440786594e-10,0.0007220792743318243,8.883170973272971e-11
0.0007320792743318244,1.085462844428045e-10,0.0007320792743318244,8.789753662709415e-11,0.0007320792743318244,9.647771278873018e-11,0.0007320792743318244,1.087443548310804e-10,0.0007320792743318244,1.230374964664355e-10,0.0007320792743318244,1.35611410915342e-10,0.0007320792743318244,1.466775331346637e-10,0.0007320792743318244,1.564786023439945e-10,0.0007320792743318244,1.651907858786974e-10,0.0007320792743318244,1.729910420517006e-10,0.0007320792743318244,9.283170973272975e-11
0.0007420792743318244,1.091999596471659e-10,0.0007420792743318244,8.847414042610823e-11,0.0007420792743318244,9.708510252193955e-11,0.0007420792743318244,1.093901709310788e-10,0.0007420792743318244,1.237167984329486e-10,0.0007420792743318244,1.363107590108155e-10,0.0007420792743318244,1.473871921652287e-10,0.0007420792743318244,1.571914794313746e-10,0.0007420792743318244,1.659020506413475e-10,0.0007420792743318244,1.736972055675502e-10,0.0007420792743318244,9.683170973272973e-11
0.0007520792743318244,1.098240841872909e-10,0.0007520792743318244,8.902535803706294e-11,0.0007520792743318244,9.766545497304332e-11,0.0007520792743318244,1.100067924910748e-10,0.0007520792743318244,1.243648587256281e-10,0.0007520792743318244,1.369774607417691e-10,0.0007520792743318244,1.480632942879538e-10,0.0007520792743318244,1.578702699787073e-10,0.0007520792743318244,1.665789688751906e-10,0.0007520792743318244,1.743689674850626e-10,0.0007520792743318244,1.008317097327298e-10
0.0007620792743318244,1.104208431980135e-10,0.0007620792743318244,8.955303005810574e-11,0.0007620792743318244,9.822074706156572e-11,0.0007620792743318244,1.105963795579509e-10,0.0007620792743318244,1.24984019718534e-10,0.0007620792743318244,1.376139923665136e-10,0.0007620792743318244,1.48708410602476e-10,0.0007620792743318244,1.585176085233152e-10,0.0007620792743318244,1.672242158998039e-10,0.0007620792743318244,1.750090261256292e-10,0.0007620792743318244,1.048317097327298e-10
0.0007720792743318245,1.109921994767012e-10,0.0007720792743318245,9.005881265501249e-11,0.0007720792743318245,9.875275626184739e-11,0.0007720792743318245,1.111608721717343e-10,0.0007720792743318245,1.255763826374047e-10,0.0007720792743318245,1.382225727753106e-10,0.0007720792743318245,1.493248427555521e-10,0.0007720792743318245,1.59135851512393e-10,0.0007720792743318245,1.678401828162466e-10,0.0007720792743318245,1.756197914806267e-10,0.0007720792743318245,1.088317097327298e-10
0.0007820792743318245,1.115399219317033e-10,0.0007820792743318245,9.054420087227532e-11,0.0007820792743318245,9.926308596024726e-11,0.0007820792743318245,1.117020185652296e-10,0.0007820792743318245,1.261438387510106e-10,0.0007820792743318245,1.388051970566997e-10,0.0007820792743318245,1.499146583379305e-10,0.0007820792743318245,1.59727114061484e-10,0.0007820792743318245,1.684290142879067e-10,0.0007820792743318245,1.762034237343157e-10,0.0007820792743318245,1.128317097327298e-10
0.0007920792743318245,1.120656097196139e-10,0.0007920792743318245,9.101054844043869e-11,0.0007920792743318245,9.975318697830263e-11,0.0007920792743318245,1.122213990685587e-10,0.0007920792743318245,1.266880957713703e-10,0.0007920792743318245,1.393636648634674e-10,0.0007920792743318245,1.504797207597323e-10,0.0007920792743318245,1.602933009490044e-10,0.0007920792743318245,1.689926403630523e-10,0.0007920792743318245,1.767618656833392e-10,0.0007920792743318245,1.168317097327298e-10
0.0008020792743318245,1.125707127979436e-10,0.0008020792743318245,9.145908467583606e-11,0.0008020792743318245,1.002243759202569e-10,0.0008020792743318245,1.12720446457169e-10,0.0008020792743318245,1.27210700299066e-10,0.0008020792743318245,1.398996045011526e-10,0.0008020792743318245,1.510217145904479e-10,0.0008020792743318245,1.608361328729941e-10,0.0008020792743318245,1.695328034122255e-10,0.0008020792743318245,1.772968701531409e-10,0.0008020792743318245,1.208317097327299e-10
0.0008120792743318246,1.130565494993595e-10,0.0008120792743318246,9.189092895744176e-11,0.0008120792743318246,1.006778508775799e-10,0.0008120792743318246,1.132004633520604e-10,0.0008120792743318246,1.27713056984663e-10,0.0008120792743318246,1.404144934666362e-10,0.0008120792743318246,1.515421671431368e-10,0.0008120792743318246,1.613571688028069e-10,0.0008120792743318246,1.700510810364614e-10,0.0008120792743318246,1.778100232994971e-10,0.0008120792743318246,1.248317097327298e-10
0.0008220792743318246,1.135243236864846e-10,0.0008220792743318246,9.230710500424658e-11,0.0008220792743318246,1.01114706829562e-10,0.0008220792743318246,1.136626391599149e-10,0.0008220792743318246,1.281964470593029e-10,0.0008220792743318246,1.409096781790861e-10,0.0008220792743318246,1.520424690950998e-10,0.0008220792743318246,1.618578272337882e-10,0.0008220792743318246,1.705489077657038e-10,0.0008220792743318246,1.783027665947395e-10,0.0008220792743318246,1.288317097327298e-10
0.0008320792743318246,1.139751429141632e-10,0.0008320792743318246,9.270855621571268e-11,0.0008320792743318246,1.015359520892e-10,0.0008320792743318246,1.141080680020845e-10,0.0008320792743318246,1.286620477511342e-10,0.0008320792743318246,1.413863944913097e-10,0.0008320792743318246,1.525238957749826e-10,0.0008320792743318246,1.623394080000936e-10,0.0008320792743318246,1.710275972087169e-10,0.0008320792743318246,1.787764191674549e-10,0.0008320792743318246,1.328317097327298e-10
0.0008420792743318246,1.144100147909785e-10,0.0008420792743318246,9.309614183746715e-11,0.0008420792743318246,1.019425046797755e-10,0.0008420792743318246,1.145377454597871e-10,0.0008420792743318246,1.291109294691388e-10,0.0008420792743318246,1.418457654254494e-10,0.0008420792743318246,1.529876054509743e-10,0.0008420792743318246,1.628030910296302e-10,0.0008420792743318246,1.714883412864678e-10,0.0008420792743318246,1.792321775041973e-10,0.0008420792743318246,1.368317097327299e-10
0.0008520792743318247,1.148298616292162e-10,0.0008520792743318247,9.347064924097694e-11,0.0008520792743318247,1.023352053834766e-10,0.0008520792743318247,1.149525826724145e-10,0.0008520792743318247,1.295440710491701e-10,0.0008520792743318247,1.422888171686176e-10,0.0008520792743318247,1.534346558230159e-10,0.0008520792743318247,1.632499532015999e-10,0.0008520792743318247,1.719322272610093e-10,0.0008520792743318247,1.796711325108756e-10,0.0008520792743318247,1.408317097327298e-10
0.0008620792743318247,1.152355319580808e-10,0.0008620792743318247,9.383280371202034e-11,0.0008620792743318247,1.027148282603036e-10,0.0008620792743318247,1.153534178239608e-10,0.0008620792743318247,1.299623721748962e-10,0.0008620792743318247,1.427164921990752e-10,0.0008620792743318247,1.538660176540747e-10,0.0008620792743318247,1.636809823038297e-10,0.0008620792743318247,1.723602519172991e-10,0.0008620792743318247,1.800942838324807e-10,0.0008620792743318247,1.448317097327299e-10
0.0008720792743318247,1.156278081317456e-10,0.0008720792743318247,9.418327479681672e-11,0.0008720792743318247,1.030820875110734e-10,0.0008720792743318247,1.157410237134851e-10,0.0008720792743318247,1.3036666165273e-10,0.0008720792743318247,1.431296581086091e-10,0.0008720792743318247,1.542825839982774e-10,0.0008720792743318247,1.640970865416154e-10,0.0008720792743318247,1.727733312719977e-10,0.0008720792743318247,1.805025496983084e-10,0.0008720792743318247,1.488317097327299e-10
0.0008820792743318247,1.160074127966871e-10,0.0008820792743318247,9.452268167150066e-11,0.0008820792743318247,1.034376432774515e-10,0.0008820792743318247,1.161161141412373e-10,0.0008820792743318247,1.307577043997981e-10,0.0008820792743318247,1.435291150420753e-10,0.0008820792743318247,1.546851779721725e-10,0.0008820792743318247,1.644991025421047e-10,0.0008820792743318247,1.731723087382703e-10,0.0008820792743318247,1.808967751900598e-10,0.0008820792743318247,1.528317097327299e-10
0.0008920792743318248,1.163750146622562e-10,0.0008920792743318248,9.485159795305739e-11,0.0008920792743318248,1.037821068307436e-10,0.0008920792743318248,1.164793496098776e-10,0.0008920792743318248,1.311362076686533e-10,0.0008920792743318248,1.439156023161016e-10,0.0008920792743318248,1.55074559660431e-10,0.0008920792743318248,1.648878024618425e-10,0.0008920792743318248,1.73557962371095e-10,0.0008920792743318248,1.812777395718126e-10,0.0008920792743318248,1.568317097327299e-10
0.0009020792743318248,1.167312336099277e-10,0.0009020792743318248,9.517055596445127e-11,0.0009020792743318248,1.041160450207768e-10,0.0009020792743318248,1.168313423774785e-10,0.0009020792743318248,1.315028265570519e-10,0.0009020792743318248,1.442898042725743e-10,0.0009020792743318248,1.55451432219725e-10,0.0009020792743318248,1.652639002627163e-10,0.0009020792743318248,1.739310112595687e-10,0.0009020792743318248,1.816461627560196e-10,0.0009020792743318248,1.608317097327299e-10
0.0009120792743318248,1.170766452186402e-10,0.0009120792743318248,9.548005051808377e-11,0.0009120792743318248,1.044399843796954e-10,0.0009120792743318248,1.171726609302951e-10,0.0009120792743318248,1.318581688841505e-10,0.0009120792743318248,1.446523554558233e-10,0.0009120792743318248,1.558164472721434e-10,0.0009120792743318248,1.656280572561308e-10,0.0009120792743318248,1.742921211708868e-10,0.0009120792743318248,1.820027110088842e-10,0.0009120792743318248,1.6483170973273e-10
0.0009220792743318249,1.174117847850524e-10,0.0009220792743318249,9.578054227901719e-11,0.0009220792743318249,1.047544151484906e-10,0.0009220792743318249,1.175038339576396e-10,0.0009220792743318249,1.322027995171104e-10,0.0009220792743318249,1.450038452006684e-10,0.0009220792743318249,1.561702096842051e-10,0.0009220792743318249,1.659808870097376e-10,0.0009220792743318249,1.746419095454676e-10,0.0009220792743318249,1.823480019965327e-10,0.0009220792743318249,1.688317097327299e-10
0.0009320792743318249,1.177371509039784e-10,0.0009320792743318249,9.607246076611825e-11,0.0009320792743318249,1.050597942518861e-10,0.0009320792743318249,1.178253538905069e-10,0.0009320792743318249,1.325372442212993e-10,0.0009320792743318249,1.453448217148533e-10,0.0009320792743318249,1.56513281812823e-10,0.0009320792743318249,1.66322959707934e-10,0.0009320792743318249,1.749809499290133e-10,0.0009320792743318249,1.826826092622717e-10,0.0009320792743318249,1.7283170973273e-10
0.0009420792743318249,1.180532086648248e-10,0.0009420792743318249,9.635620703319533e-11,0.0009420792743318249,1.053565481525875e-10,0.0009420792743318249,1.181376800611263e-10,0.0009420792743318249,1.328619930945995e-10,0.0009420792743318249,1.456757957153715e-10,0.0009420792743318249,1.568461872881669e-10,0.0009420792743318249,1.666548060316316e-10,0.0009420792743318249,1.753097759180552e-10,0.0009420792743318249,1.830070662081193e-10,0.0009420792743318249,1.7683170973273e-10
0.0009520792743318249,1.183603925136754e-10,0.0009520792743318249,9.663215607192504e-11,0.0009520792743318249,1.056450754359906e-10,0.0009520792743318249,1.184412415308479e-10,0.0009520792743318249,1.331775036387362e-10,0.0009520792743318249,1.45997243679551e-10,0.0009520792743318249,1.571694143911935e-10,0.0009520792743318249,1.669769206216682e-10,0.0009520792743318249,1.756288846780392e-10,0.0009520792743318249,1.83321869645316e-10,0.0009520792743318249,1.8083170973273e-10
0.000962079274331825,1.186591088183322e-10,0.000962079274331825,9.690065896961574e-11,0.000962079274331825,1.059257491312098e-10,0.000962079274331825,1.187364396261582e-10,0.000962079274331825,1.334842035114991e-10,0.000962079274331825,1.463096107560014e-10,0.000962079274331825,1.574834190771841e-10,0.000962079274331825,1.672897651774655e-10,0.000962079274331825,1.759387400899867e-10,0.000962079274331825,1.836274829674488e-10,0.000962079274331825,1.848317097327299e-10
0.000972079274331825,1.189497381765991e-10,0.000972079274331825,9.716204485130846e-11,0.000972079274331825,1.061989187967252e-10,0.000972079274331825,1.19023650218391e-10,0.000972079274331825,1.337824929989142e-10,0.000972079274331825,1.46613313377076e-10,0.000972079274331825,1.577886276874539e-10,0.000972079274331825,1.675937712343317e-10,0.000972079274331825,1.762397755698571e-10,0.000972079274331825,1.839243389928093e-10,0.000972079274331825,1.8883170973273e-10
0.0009820792743318249,1.192326374937758e-10,0.0009820792743318249,9.741662263038226e-11,0.0009820792743318249,1.064649124013778e-10,0.0009820792743318249,1.193032257774373e-10,0.0009820792743318249,1.340727472405977e-10,0.0009820792743318249,1.469087416097851e-10,0.0009820792743318249,1.580854393874969e-10,0.0009820792743318249,1.67889342659892e-10,0.0009820792743318249,1.765323966010374e-10,0.0009820792743318249,1.842128425161336e-10,0.0009820792743318249,1.9283170973273e-10
0.0009920792743318249,1.195081418587829e-10,0.0009920792743318249,9.766468259124865e-11,0.0009920792743318249,1.06724038022565e-10,0.0009920792743318249,1.195754972249348e-10,0.0009920792743318249,1.34355318236708e-10,0.0009920792743318249,1.471962612736363e-10,0.0009920792743318249,1.583742283633821e-10,0.0009920792743318249,1.68176857901089e-10,0.0009920792743318249,1.768169830130067e-10,0.0009920792743318249,1.8449337260424e-10,0.0009920792743318249,1.9683170973273e-10
0.001,1.197213203315861e-10,0.001,9.785671788328388e-11,0.001,1.069246004914591e-10,0.001,1.197861765904069e-10,0.001,1.345738994664912e-10,0.001,1.474186106951183e-10,0.001,1.585975071905722e-10,0.001,1.683991066504303e-10,0.001,1.770369279729749e-10,0.001,1.847101474936704e-10,0.001,2e-10
