/I1/IN (VY=-0.1) X,/I1/IN (VY=-0.1) Y,/I1/IN (VY=-0.08947368) X,/I1/IN (VY=-0.08947368) Y,/I1/IN (VY=-0.06842105) X,/I1/IN (VY=-0.06842105) Y,/I1/IN (VY=-0.05789474) X,/I1/IN (VY=-0.05789474) Y,/I1/IN (VY=-0.04736842) X,/I1/IN (VY=-0.04736842) Y,/I1/IN (VY=-0.03684211) X,/I1/IN (VY=-0.03684211) Y,/I1/IN (VY=-0.02631579) X,/I1/IN (VY=-0.02631579) Y,/I1/IN (VY=-0.01578947) X,/I1/IN (VY=-0.01578947) Y,/I1/IN (VY=-0.005263158) X,/I1/IN (VY=-0.005263158) Y,/I1/IN (VY=0.005263158) X,/I1/IN (VY=0.005263158) Y,/I1/IN (VY=0.01578947) X,/I1/IN (VY=0.01578947) Y,/I1/IN (VY=0.02631579) X,/I1/IN (VY=0.02631579) Y,/I1/IN (VY=0.03684211) X,/I1/IN (VY=0.03684211) Y,/I1/IN (VY=0.04736842) X,/I1/IN (VY=0.04736842) Y,/I1/IN (VY=0.05789474) X,/I1/IN (VY=0.05789474) Y,/I1/IN (VY=0.06842105) X,/I1/IN (VY=0.06842105) Y,/I1/IN (VY=0.07894737) X,/I1/IN (VY=0.07894737) Y,/I1/IN (VY=0.08947368) X,/I1/IN (VY=0.08947368) Y,/I1/IN (VY=0.1) X,/I1/IN (VY=0.1) Y,/I1/IN (VY=-0.07894737) X,/I1/IN (VY=-0.07894737) Y
0.0004755903834310058,1.851950552386124e-12,0.0004736461895672794,3.817325274529591e-12,0.0004658509964551297,8.632895312820121e-12,0.0004597218673581396,1.133922334918517e-11,0.0004548040007797013,1.413046397154181e-11,0.0004477557959384806,1.672123479455076e-11,0.0004431711568862608,1.895145059862635e-11,0.0004469527814359529,2.058636433980212e-11,0.000448292770601095,2.087097781190771e-11,0.0004494819605918468,1.943357264078762e-11,0.0004497719904892075,1.592007125216647e-11,0.0004560161559039651,1.045823644181794e-11,0.0004611650276171302,3.741517232984192e-12,0.0004658024649540021,-3.392924581230878e-12,0.000468093489707877,-1.190072853185934e-11,0.0004687600799786472,-2.192497586106729e-11,0.0004661022469470395,-3.261347604376878e-11,0.00046031895296424,-4.264146489061621e-11,0.0004642819471607529,-5.090570834824615e-11,0.0004696886126712773,6.083472479265698e-12
0.0004855903834310058,1.927060603181819e-12,0.0004836461895672794,3.915034346973192e-12,0.0004758509964551298,8.802305960045202e-12,0.0004697218673581397,1.155019359529478e-11,0.0004648040007797014,1.437391246054548e-11,0.0004577557959384807,1.698972021570174e-11,0.0004531711568862609,1.921637399313152e-11,0.0004569527814359529,2.078355251363369e-11,0.000458292770601095,2.098851300684487e-11,0.0004594819605918468,1.944489662190384e-11,0.0004594585796240449,1.586459903865064e-11,0.0004658679178825702,1.036931111783896e-11,0.0004711650276171302,3.68819341954967e-12,0.0004758024649540022,-3.392262497909959e-12,0.000478093489707877,-1.182113359611429e-11,0.0004787600799786472,-2.176961210169734e-11,0.0004761022469470395,-3.242905825012943e-11,0.00047031895296424,-4.248280280143157e-11,0.0004742819471607529,-5.077802526600875e-11,0.0004796886126712773,6.215259214329141e-12
0.0004955903834310059,1.994823444542858e-12,0.0004936461895672794,4.002133193975931e-12,0.0004858509964551298,8.953162060312656e-12,0.0004797218673581397,1.173780726534097e-11,0.0004748040007797014,1.458791717149794e-11,0.0004677557959384807,1.7222451115894e-11,0.0004631711568862609,1.943840675905181e-11,0.000466952781435953,2.092961113328731e-11,0.0004682927706010951,2.104873608846602e-11,0.0004694819605918468,1.939443325451236e-11,0.000469295237775215,1.575567202132352e-11,0.0004757825167201267,1.023775691542502e-11,0.0004811650276171302,3.60827483437359e-12,0.0004858024649540022,-3.408062067810571e-12,0.0004880934897078771,-1.175047724697761e-11,0.0004887600799786472,-2.161434971191745e-11,0.0004861022469470395,-3.223650289461079e-11,0.00048031895296424,-4.230966147435181e-11,0.0004842819471607529,-5.063476542418104e-11,0.0004896886126712773,6.332643303532681e-12
0.0005055903834310059,2.054449222602773e-12,0.0005036461895672795,4.078065043217443e-12,0.0004958509964551298,9.083580253190477e-12,0.0004897218673581397,1.189980628313717e-11,0.0004848040007797014,1.476990540552523e-11,0.0004777557959384807,1.741670233522528e-11,0.0004731711568862609,1.961492676557694e-11,0.000476952781435953,2.102241953659564e-11,0.0004782927706010951,2.104705430428569e-11,0.0004794819605918469,1.928221519663726e-11,0.000479295237775215,1.559146347601839e-11,0.0004857682946334728,1.006384035629029e-11,0.0004911650276171303,3.501454926521357e-12,0.0004958024649540022,-3.440013455361508e-12,0.000498093489707877,-1.168876520670768e-11,0.0004987600799786472,-2.145948838948983e-11,0.0004961022469470395,-3.2036113508654e-11,0.0004903189529642401,-4.212188529323476e-11,0.0004942819471607529,-5.047605594328838e-11,0.0004996886126712773,6.434126385350352e-12
0.0005155903834310059,2.105163655802166e-12,0.0005136461895672795,4.141974177508884e-12,0.0005058509964551299,9.191671926536977e-12,0.0004997218673581397,1.203391289636213e-11,0.0004948040007797014,1.491731562376626e-11,0.0004877557959384807,1.756980494959485e-11,0.0004831711568862609,1.974342144101797e-11,0.000486952781435953,2.106002034406639e-11,0.0004882927706010951,2.098073697540884e-11,0.0004894819605918469,1.910850291233887e-11,0.000489295237775215,1.537444295924342e-11,0.0004957682946334728,9.849431035576844e-12,0.0005011650276171303,3.367531745027368e-12,0.0005058024649540022,-3.48781147323044e-12,0.000508093489707877,-1.163598715674926e-11,0.0005087600799786472,-2.130530169619271e-11,0.0005061022469470396,-3.182821922591331e-11,0.0005003189529642401,-4.191977534347748e-11,0.0005042819471607529,-5.030204186763449e-11,0.0005096886126712773,6.518257619048536e-12
0.000525590383431006,2.145898926310949e-12,0.0005236461895672795,4.192520304192087e-12,0.0005158509964551299,9.275551175657703e-12,0.0005097218673581397,1.213793277749326e-11,0.0005048040007797015,1.502761421528538e-11,0.0004977557959384807,1.767915976002531e-11,0.000493171156886261,1.982149831464571e-11,0.000496952781435953,2.10406211594187e-11,0.0004982927706010951,2.084899118802768e-11,0.0004994819605918469,1.887377896749024e-11,0.0004992952377752151,1.510595899009663e-11,0.0005057682946334729,9.596293573779907e-12,0.0005111650276171303,3.20715959884568e-12,0.0005158024649540023,-3.551164782970756e-12,0.0005180934897078771,-1.159222088889013e-11,0.0005187600799786472,-2.115222953002521e-11,0.0005161022469470396,-3.161299646648299e-11,0.0005103189529642401,-4.170366935617314e-11,0.0005142819471607529,-5.011284062735596e-11,0.0005196886126712773,6.583354709180063e-12
0.000535590383431006,2.175633285124389e-12,0.0005336461895672796,4.228379952455562e-12,0.0005258509964551299,9.333024433005457e-12,0.0005197218673581397,1.220947756376845e-11,0.0005148040007797015,1.509840470964118e-11,0.0005077557959384807,1.77422991080548e-11,0.000503171156886261,1.984689286579442e-11,0.000506952781435953,2.096261085415031e-11,0.0005082927706010951,2.065174020427261e-11,0.0005094819605918469,1.857870741513542e-11,0.0005092952377752151,1.478750972559811e-11,0.0005157682946334729,9.306067925494328e-12,0.0005211650276171303,3.02150937525346e-12,0.0005258024649540023,-3.629854438756988e-12,0.0005280934897078771,-1.155765505031249e-11,0.0005287600799786473,-2.10008724331329e-11,0.0005261022469470396,-3.139007139141228e-11,0.0005203189529642402,-4.147414545857558e-11,0.000524281947160753,-4.990941907330055e-11,0.0005296886126712774,6.628061043810357e-12
0.000545590383431006,2.19349768443413e-12,0.0005436461895672796,4.24842574127087e-12,0.0005358509964551299,9.361952582610271e-12,0.0005297218673581398,1.22460534431678e-11,0.0005248040007797015,1.512705425006487e-11,0.0005177557959384808,1.775678098506863e-11,0.000513171156886261,1.981753499321174e-11,0.000516952781435953,2.082435495736709e-11,0.0005182927706010951,2.038908917060991e-11,0.000519481960591847,1.822429282293982e-11,0.0005192952377752151,1.442083850352408e-11,0.0005257682946334729,8.980599308039875e-12,0.0005311650276171304,2.81184516037179e-12,0.0005358024649540023,-3.72365372527467e-12,0.0005380934897078771,-1.153242975816469e-11,0.0005387600799786473,-2.085175472579081e-11,0.0005361022469470396,-3.115944157966981e-11,0.0005303189529642402,-4.123190576538035e-11,0.000534281947160753,-4.96925198284608e-11,0.0005396886126712774,6.651632743140813e-12
0.000555590383431006,2.198644568050093e-12,0.0005536461895672796,4.251590205812295e-12,0.00054585099645513,9.360421176347693e-12,0.0005397218673581398,1.224535951758966e-11,0.0005348040007797016,1.511100815747726e-11,0.0005277557959384808,1.772013000061346e-11,0.000523171156886261,1.973135835201459e-11,0.0005269527814359531,2.062185017781648e-11,0.0005282927706010952,2.006133081335455e-11,0.000529481960591847,1.781256436020171e-11,0.0005292952377752151,1.400793329551664e-11,0.0005357682946334729,8.621819662600667e-12,0.0005411650276171304,2.579398039258362e-12,0.0005458024649540023,-3.832331680874738e-12,0.0005480934897078772,-1.151664077489512e-11,0.0005487600799786473,-2.070532544662316e-11,0.0005461022469470397,-3.092161278568525e-11,0.0005403189529642402,-4.097754632709785e-11,0.000544281947160753,-4.946244037914958e-11,0.0005496886126712774,6.653046693616981e-12
0.0005655903834310061,2.19019190472183e-12,0.0005636461895672796,4.236785399083336e-12,0.00055585099645513,9.326618231737646e-12,0.0005497218673581398,1.220530920031306e-11,0.0005448040007797016,1.504802708660486e-11,0.0005377557959384808,1.763008121418357e-11,0.0005331711568862611,1.958643367880138e-11,0.0005369527814359531,2.035188744515161e-11,0.0005382927706010952,1.96689866525339e-11,0.000539481960591847,1.734558191046027e-11,0.0005392952377752152,1.355090982834227e-11,0.000545768294633473,8.231653474113853e-12,0.0005511650276171304,2.325365004258615e-12,0.0005558024649540024,-3.955696320498875e-12,0.0005580934897078772,-1.151040974856763e-11,0.0005587600799786473,-2.056205242865798e-11,0.0005561022469470397,-3.067735266207945e-11,0.0005503189529642402,-4.071158721914249e-11,0.000554281947160753,-4.921942618124694e-11,0.0005596886126712775,6.630976683216217e-12
0.0005755903834310061,2.167240146601285e-12,0.0005736461895672797,4.202910405626103e-12,0.00056585099645513,9.258966682385116e-12,0.0005597218673581398,1.21239271313647e-11,0.0005548040007797016,1.49360937838825e-11,0.0005477557959384808,1.748467930100297e-11,0.0005431711568862611,1.938114151094612e-11,0.0005469527814359531,2.001338383939844e-11,0.0005482927706010952,1.921281473592981e-11,0.0005494819605918471,1.682521159749843e-11,0.0005492952377752152,1.305196310585508e-11,0.000555768294633473,7.812020765787377e-12,0.0005611650276171305,2.050914419339744e-12,0.0005658024649540024,-4.093607605912807e-12,0.0005680934897078772,-1.151390898441022e-11,0.0005687600799786474,-2.042240303616804e-11,0.0005661022469470397,-3.042750425296296e-11,0.0005603189529642403,-4.043456787335133e-11,0.0005642819471607531,-4.896376137431896e-11,0.0005696886126712775,6.584062627494776e-12
0.0005855903834310061,2.12888352503613e-12,0.0005836461895672797,4.148871393644285e-12,0.00057585099645513,9.156930508593921e-12,0.0005697218673581399,1.199931841986539e-11,0.0005648040007797016,1.477332690829498e-11,0.0005577557959384809,1.72822020012113e-11,0.0005531711568862611,1.911415373217508e-11,0.0005569527814359532,1.960646524417675e-11,0.0005582927706010953,1.869380153694382e-11,0.0005594819605918471,1.62534449170376e-11,0.0005592952377752152,1.251337664693196e-11,0.000565768294633473,7.364842874714714e-12,0.0005711650276171305,1.757182063852671e-12,0.0005758024649540024,-4.245971800627808e-12,0.0005780934897078772,-1.15273529160742e-11,0.0005787600799786474,-2.028598229909705e-11,0.0005761022469470397,-3.017293032568296e-11,0.0005703189529642403,-4.014707448552377e-11,0.0005742819471607531,-4.8695759363605e-11,0.0005796886126712775,6.511001730565002e-12
0.0005955903834310061,2.074217401405066e-12,0.0005936461895672797,4.073593476508581e-12,0.0005858509964551301,9.019900796111459e-12,0.0005797218673581399,1.18296980686326e-11,0.0005748040007797017,1.455798846984519e-11,0.0005677557959384809,1.702111051016847e-11,0.0005631711568862611,1.878436458028953e-11,0.0005669527814359532,1.913162654149721e-11,0.0005682927706010953,1.811315949834542e-11,0.0005694819605918471,1.563247987652586e-11,0.0005692952377752153,1.193752534830542e-11,0.000575768294633473,6.892033746958725e-12,0.0005811650276171305,1.44526473452684e-12,0.0005858024649540025,-4.413051059652834e-12,0.0005880934897078773,-1.155099352266045e-11,0.0005887600799786474,-2.015258975102476e-11,0.0005861022469470398,-2.991451964633619e-11,0.0005803189529642403,-3.984973537708707e-11,0.0005842819471607531,-4.841575629089223e-11,0.0005896886126712775,6.410553421359105e-12
0.0006055903834310062,2.002349848775679e-12,0.0006036461895672797,3.976043357992229e-12,0.0005958509964551301,8.846776036387123e-12,0.0005897218673581399,1.1613431273955e-11,0.0005848040007797017,1.428852752805949e-11,0.0005777557959384809,1.670006954385976e-11,0.0005731711568862612,1.83906744492579e-11,0.0005769527814359532,1.858955262340026e-11,0.0005782927706010953,1.747277320955084e-11,0.0005794819605918471,1.496471966209523e-11,0.0005792952377752153,1.13268697636064e-11,0.0005857682946334731,6.395490912759683e-12,0.0005911650276171305,1.11622093530804e-12,0.0005958024649540025,-4.595935790838228e-12,0.0005980934897078773,-1.158511988158051e-11,0.0005987600799786475,-2.002268212279318e-11,0.0005961022469470398,-2.965319596507464e-11,0.0005903189529642403,-3.954321902161722e-11,0.0005942819471607531,-4.812411321427587e-11,0.0005996886126712776,6.281549867266834e-12
0.0006155903834310062,1.912413280194653e-12,0.0006136461895672798,3.855241987284555e-12,0.0006058509964551301,8.636393460577578e-12,0.00059972186735814,1.13490771287462e-11,0.0005948040007797017,1.396362642378945e-11,0.0005877557959384809,1.631799425375711e-11,0.0005831711568862612,1.793004861693647e-11,0.0005869527814359532,1.798119821368658e-11,0.0005882927706010953,1.677605768949686e-11,0.0005894819605918472,1.425278244231388e-11,0.0005892952377752153,1.068394688898296e-11,0.0005957682946334731,5.877091585974329e-12,0.0006011650276171306,7.710639649540776e-13,0.0006058024649540025,-4.795110570648363e-12,0.0006080934897078773,-1.163005763672097e-11,0.0006087600799786475,-1.989708169314204e-11,0.0006061022469470398,-2.938992031013253e-11,0.0006003189529642404,-3.922823653199595e-11,0.0006042819471607532,-4.782122152346471e-11,0.0006096886126712776,6.122913825644615e-12
0.0006255903834310062,1.803577209128717e-12,0.0006234861778505168,3.712794013361734e-12,0.0006157978709073804,8.389212984360428e-12,0.000609570563390826,1.104144330852722e-11,0.0006048037220476316,1.35822584658776e-11,0.000597755795938481,1.587409818917338e-11,0.0005931711568862612,1.740054612592222e-11,0.0005969527814359533,1.730785295880148e-11,0.0005982927706010954,1.602605458601232e-11,0.0005994819605918472,1.349968210851379e-11,0.0005992952377752153,1.001136570010033e-11,0.0006057682946334731,5.338687780297406e-12,0.0006111650276171306,4.10765286303829e-13,0.0006158024649540025,-5.010565140189799e-12,0.0006180934897078773,-1.168616705526173e-11,0.0006187600799786475,-1.977668228064049e-11,0.0006161022469470398,-2.912569149183753e-11,0.0006103189529642404,-3.890554239950984e-11,0.0006142819471607532,-4.750750566170053e-11,0.0006195869649283055,5.935763387047254e-12
0.0006355811356918279,1.675186915650996e-12,0.0006331246778475068,3.549830329462432e-12,0.0006255815447247599,8.10850264091433e-12,0.00061926414728037,1.069360590839049e-11,0.0006146472414683138,1.315099450958072e-11,0.000607755795938481,1.5367939401128e-11,0.0006031464808567564,1.680378729522513e-11,0.0006069527814359533,1.657127943356947e-11,0.0006082927706010954,1.522563178827316e-11,0.0006094819605918472,1.270861033595972e-11,0.0006092952377752154,9.311802928646423e-12,0.0006157682946334732,4.782092930640169e-12,0.0006211650276171306,3.62576360507659e-14,0.0006258024649540026,-5.242235613155524e-12,0.0006280934897078774,-1.175358659542277e-11,0.0006287600799786475,-1.966237607200168e-11,0.0006261022469470399,-2.886154456233502e-11,0.0006203189529642404,-3.857594056701829e-11,0.0006242819471607532,-4.718342784587812e-11,0.0006293067405066389,5.722048534362906e-12
0.0006454057823767133,1.529079639799171e-12,0.000642573371421618,3.366948169253279e-12,0.0006351886667193177,7.79614708302164e-12,0.0006288679216920023,1.030529820253418e-11,0.0006242983869551345,1.267403739877201e-11,0.0006176321245587628,1.480689001414468e-11,0.0006129526275391594,1.615155879457859e-11,0.0006168587832258105,1.578319789920607e-11,0.0006182927706010954,1.437797575875592e-11,0.0006194819605918472,1.188290863961816e-11,0.0006192952377752154,8.58798167100174e-12,0.0006257682946334732,4.209084661968839e-12,0.0006311650276171306,-3.524518510405997e-13,0.0006358024649540026,-5.490131163094657e-12,0.0006380934897078774,-1.18316708104618e-11,0.0006387600799786476,-1.95550600402942e-11,0.0006361022469470399,-2.859854762081169e-11,0.0006303189529642404,-3.824028800089792e-11,0.0006342819471607533,-4.684949269346027e-11,0.0006388453778911193,5.482885543454106e-12
0.0006550368367620509,1.366165463278124e-12,0.0006518359007424551,3.164963153891954e-12,0.0006446301768948685,7.453543049917535e-12,0.0006383727817083375,9.878327293623447e-12,0.0006337640553101061,1.215425538987344e-11,0.0006273286246632153,1.419732595480068e-11,0.0006225937665793643,1.544849765841812e-11,0.0006266905798621412,1.494777217325318e-11,0.0006282927706010954,1.348668200059324e-11,0.0006294819605918473,1.102608534243436e-11,0.0006292952377752154,7.842663724742304e-12,0.0006357682946334732,3.621401763904769e-12,0.0006411650276171307,-7.585986597224207e-13,0.0006458024649540026,-5.754315655504082e-12,0.0006480934897078774,-1.192031997947108e-11,0.0006487600799786476,-1.945564288300646e-11,0.0006461022469470399,-2.833780140790961e-11,0.0006403189529642405,-3.789949552884526e-11,0.0006442819471607533,-4.650625160054355e-11,0.0006482094534869733,5.219346673738318e-12
0.0006644905441844188,1.187285337761513e-12,0.000660923283649617,2.944714591264186e-12,0.0006539117073888692,7.082367752634907e-12,0.0006477464097614725,9.416012907607579e-12,0.0006430419888754679,1.159574470071449e-11,0.0006368446211291465,1.354197459971989e-11,0.0006320889932862384,1.469879204698254e-11,0.0006364833908219136,1.40666221837657e-11,0.0006382927706010955,1.255578127002934e-11,0.0006394819605918473,1.014183299662381e-11,0.0006392952377752154,7.078635842948821e-12,0.0006457682946334732,3.02074238144616e-12,0.0006511650276171307,-1.182677428965919e-12,0.0006558024649540026,-6.034882710602301e-12,0.0006580934897078774,-1.202004146028014e-11,0.0006587600799786476,-1.936504533605982e-11,0.00065610224694704,-2.808043699892835e-11,0.0006503189529642405,-3.755452877776077e-11,0.0006542819471607533,-4.615430703716513e-11,0.0006574073909308349,4.932545607406264e-12
0.0006738193660799978,9.930603370869964e-13,0.000669863353007339,2.707579803884799e-12,0.0006630465539842572,6.684720025947973e-12,0.0006569822224470707,8.921379057187926e-12,0.0006521583570841495,1.100268339184948e-11,0.0006461323370492762,1.284847776821239e-11,0.0006414556816371934,1.390816075800665e-11,0.0006462164016578015,1.314622870439323e-11,0.0006482927706010955,1.158995881210268e-11,0.0006494819605918473,9.234004442119061e-12,0.0006492952377752155,6.298693310542946e-12,0.0006557682946334733,2.408761320892465e-12,0.0006611650276171307,-1.624733565698557e-12,0.0006658024649540027,-6.331945285453987e-12,0.0006680934897078775,-1.213152769617743e-11,0.0006687600799786476,-1.928419791111634e-11,0.00066610224694704,-2.782761256970348e-11,0.0006603189529642405,-3.720640908422964e-11,0.0006642819471607533,-4.579431663549616e-11,0.000666455528793001,4.624237986869932e-12
0.000683134121840331,7.816869793469463e-13,0.0006787673012632436,2.451862226100784e-12,0.0006720899367331773,6.261661736438491e-12,0.0006661038738006949,8.397653026029709e-12,0.0006612086915950525,1.037523902632885e-11,0.0006552009513918902,1.212367313590394e-11,0.0006507687823649501,1.307572513972571e-11,0.00065588093840416,1.219257079579126e-11,0.0006582927706010955,1.059405741604165e-11,0.0006594819605918473,8.306572081048987e-12,0.0006592952377752155,5.505619298751276e-12,0.0006657682946334733,1.787069805033546e-12,0.0006711650276171307,-2.084638759101551e-12,0.0006758024649540027,-6.645631171026992e-12,0.0006780934897078775,-1.225546679263012e-11,0.0006787600799786477,-1.92140357668031e-11,0.00067610224694704,-2.758050776773766e-11,0.0006703189529642405,-3.685621368394633e-11,0.0006742819471607534,-4.542699689412254e-11,0.0006754325632230137,4.294110381955057e-12
0.0006924372464579934,5.531801249789954e-13,0.0006876860373014918,2.176401439309597e-12,0.0006811477289590793,5.810092147794523e-12,0.0006752162828374551,7.842031016714585e-12,0.0006703190399804874,9.70822900152688e-12,0.0006641655693011498,1.136445548242235e-11,0.0006600485882935626,1.220398869224017e-11,0.0006654962753063,1.120920667051084e-11,0.0006682927706010955,9.573120208361709e-12,0.0006694819605918474,7.363586693844263e-12,0.0006692952377752155,4.702167046030501e-12,0.0006757682946334733,1.157245799934084e-12,0.0006811650276171308,-2.562296305761246e-12,0.0006858024649540027,-6.975517570850127e-12,0.0006880934897078775,-1.239252617877408e-11,0.0006887600799786477,-1.915549237075738e-11,0.00068610224694704,-2.734032000486685e-11,0.0006803189529642406,-3.650507904825166e-11,0.0006842819471607534,-4.505312630424682e-11,0.00068443006685875,3.939725716122425e-12
0.0007016913140782407,3.088141516360085e-13,0.0006965913136553143,1.882427329730884e-12,0.0006902381953517655,5.330189349352203e-12,0.0006843660644113864,7.253558160834348e-12,0.0006795059685869619,9.002438563332395e-12,0.000673084977446525,1.057036326230238e-11,0.0006692823478357532,1.129871623391584e-11,0.0006750937626926957,1.019867435646737e-11,0.0006782927706010956,8.532387173294663e-12,0.0006794819605918474,6.409139497440415e-12,0.0006792952377752155,3.891051314471541e-12,0.0006857682946334733,5.208304318762045e-13,0.0006911650276171308,-3.057607698237701e-12,0.0006958024649540027,-7.320732089345227e-12,0.0006980934897078775,-1.254371058834044e-11,0.0006987600799786477,-1.910949243165428e-11,0.0006961022469470401,-2.710825936243633e-11,0.0006903189529642406,-3.615419381057524e-11,0.0006942819471607534,-4.467354768568682e-11,0.0006934435408565445,3.561854807224418e-12
0.0007109028889136583,4.90050933020408e-14,0.0007054746170423945,1.570889217874803e-12,0.0006993418083242086,4.824406943257696e-12,0.0006935376482822674,6.635249740995264e-12,0.0006887300147775909,8.263157540895075e-12,0.0006819709381909815,9.746242730672981e-12,0.0006784826842473724,1.036366242174645e-11,0.0006847229009736325,9.161202598824116e-12,0.0006882927706010956,7.477237011831477e-12,0.0006894819605918474,5.447299747087688e-12,0.0006892952377752156,3.074923599582053e-12,0.0006957682946334734,-1.206673073560854e-13,0.0007011650276171308,-3.570452763839316e-12,0.0007058024649540028,-7.681048436048776e-12,0.0007080934897078776,-1.271060584190142e-11,0.0007087600799786477,-1.907694368174667e-11,0.0007061022469470401,-2.688554064011792e-11,0.0007003189529642406,-3.58047908066633e-11,0.0007042819471607534,-4.428916950270833e-11,0.0007024546381158259,3.162217024062617e-12
0.0007200979873645208,-2.266582283733469e-13,0.0007143573415463749,1.241815578067174e-12,0.0007084740791180453,4.293638418849249e-12,0.0007027385627877816,5.989067022261224e-12,0.000697980790301303,7.493160071015464e-12,0.000690911404289603,8.890186952435962e-12,0.0006876831592605235,9.40077148704969e-12,0.000694431826749547,8.096936831745146e-12,0.0006982927706010956,6.413100651195729e-12,0.0006994819605918474,4.482059871672121e-12,0.0006992952377752156,2.256356166467153e-12,0.0007057682946334734,-7.711231394443061e-13,0.0007111650276171308,-4.100666564099356e-12,0.0007158024649540028,-8.056685266889534e-12,0.0007180934897078776,-1.289415925753755e-11,0.0007187600799786478,-1.905872730308617e-11,0.0007161022469470401,-2.667337394831692e-11,0.0007103189529642407,-3.545814596364792e-11,0.0007142819471607535,-4.390096516529787e-11,0.0007114816379069774,2.741181188009372e-12
0.0007293096923430167,-5.207099335116574e-13,0.0007232658918879717,8.950130511912203e-13,0.0007176709964671486,3.737650554247282e-12,0.000712005354811397,5.31510258838379e-12,0.0007072332662685188,6.697809133504461e-12,0.000700021679126811,7.99564173215888e-12,0.0006969354097073076,8.409720887439332e-12,0.0007042754327024304,7.005306909397545e-12,0.0007082927706010956,5.345353269126386e-12,0.0007094819605918475,3.517288917771168e-12,0.0007092952377752156,1.437825910423476e-12,0.0007157682946334734,-1.438699659036463e-12,0.0007211650276171309,-4.648026687980515e-12,0.0007258024649540028,-8.4478825274417e-12,0.0007280934897078776,-1.309482004254503e-11,0.0007287600799786478,-1.905568686973009e-11,0.0007261022469470401,-2.647295417576988e-11,0.0007203189529642407,-3.511557302524292e-11,0.0007242819471607535,-4.350996966030593e-11,0.0007205563181587494,2.29847571303776e-12
0.0007386150287896368,-8.360989116774426e-13,0.0007322298490233841,5.301137019911014e-13,0.0007269751034113634,3.155774933219995e-12,0.0007213847978887702,4.612690464837402e-12,0.0007164761288330359,5.882576934229798e-12,0.0007093208382114579,7.064565555859336e-12,0.000706289388557101,7.390399245178889e-12,0.0007142754327024304,5.889682885538286e-12,0.0007182927706010957,4.279212350146497e-12,0.0007194819605918475,2.556678198733051e-12,0.0007192952377752156,6.21705475657339e-13,0.0007257682946334734,-2.123745220139249e-12,0.0007311650276171309,-5.212220263212534e-12,0.0007358024649540028,-8.854780521747621e-12,0.0007380934897078777,-1.331290067673472e-11,0.0007387600799786478,-1.906861587216383e-11,0.0007361022469470402,-2.628544910557401e-11,0.0007303189529642407,-3.477841424378219e-11,0.0007342819471607535,-4.311727613723432e-11,0.0007297133593220686,1.833650650610914e-12
